id,amount,sku_num,user_id,order_info_id,product_category_id,product_sku_id,shop_id,create_time,update_time
129,28.75,2,3404ac39-c388-42c1-93e8-45dd520780b7,129,d2f5def3-e64b-42f3-82c6-36ff7417526d,420,eaad3e12-a7be-4f5a-9819-b8af4c46450c,2023-12-28,2023-12-28
130,14.83,7,6fad290c-8bd7-4e4b-a66a-e580623ab3bb,130,16ff3078-e381-426a-b454-3916531e5e1d,706,d2103e98-58da-4ec3-81ab-1b7210f4c764,2023-07-01,2023-07-01
131,10.43,3,8bb392c4-e7f3-4c12-a18e-078d811119ee,131,b8d162e7-0093-44f3-ba5a-60ae7274de80,828,f3c8271e-ff21-41c0-9722-aeaa6d8cfec3,2023-12-17,2023-12-17
132,11.24,9,fd9c578a-e0e4-4356-b212-5329735df7c2,132,b58bf456-d377-480f-bcb4-4f5f447a90d4,927,f858b235-2033-4ac0-b8f3-a3e346d057f5,2023-03-20,2023-03-20
133,15.12,10,fa3767f1-4a43-4983-bb37-e2f8fb111b45,133,b208dea1-60c0-4cba-93cd-be982af2ff37,188,0fe04aa5-f3fc-47bb-a5ef-2d9a7fd834ed,2023-12-06,2023-12-06
134,17.88,9,a718ed94-679e-46f1-81e5-058e31c629ef,134,b7749f03-c55e-4f83-a8d1-3caab7a8791c,429,e5235b07-9c73-4935-ac83-3515bfa3e891,2023-11-29,2023-11-29
135,20.73,7,94a01100-e079-4378-9cd8-0302977e9d62,135,8013ef43-77d6-44e9-882b-3f1a2f8238ad,877,939d56ef-b6a6-443c-b3b5-39bef21375ac,2023-02-17,2023-02-17
136,29.58,7,6500ff57-9359-4f09-bc3d-0ff8b154e679,136,39c7be9d-1875-4a0e-a9e2-876b9ba2a0aa,526,5d7f6fb8-e480-4ef7-8b49-301d4db137b3,2023-09-04,2023-09-04
137,20.2,3,ec158b4d-a5c0-4c3c-afef-8d8e48fe7a92,137,ccf4c25a-dafc-4b48-8a86-48142e53e046,156,45b111cf-b256-4aff-941f-ec999eba7231,2023-10-01,2023-10-01
138,28.36,6,51ffd784-26b5-405c-8983-1615664efe07,138,4741f479-244a-4027-814f-8aedaa1d2d41,526,6d2a59de-a737-43e7-bca7-8e7ecca730da,2023-09-24,2023-09-24
139,16.21,4,68b83c1e-6084-4543-9428-4919bfec4991,139,a4547e7d-ac76-498c-8191-0b1896b770e3,917,f87f337d-61f2-4b1e-908d-77814bbcca65,2023-09-05,2023-09-05
140,16.19,9,f2bf792d-b3b6-4976-84a9-d7d7e3338812,140,7b1673b4-07dd-4ea3-93b3-eb4965e241ec,116,fba678f3-0aef-470e-933c-2474ea985013,2023-04-27,2023-04-27
141,18.42,8,87918a9a-42da-4e5b-90ff-038569c5af54,141,98fa000a-36d1-42ca-b8df-3b455c814bd7,961,42817470-9abf-45ef-a121-74d3f340b696,2023-08-22,2023-08-22
142,27.46,6,e03d3b5a-0199-4d70-9d51-60af63b1fac7,142,6f8f48b4-befc-47c0-b758-c257afc64683,84,0c91117c-acb8-4489-ae0a-07c1017c9d18,2023-04-07,2023-04-07
143,23.77,6,2f8b4c39-8e54-47c1-87b2-0a566c97765c,143,dd1b40da-8782-4995-99ec-46d38f393113,748,9c7fd5d3-37d4-4d5e-966e-bcb894278c59,2023-08-02,2023-08-02
144,11.41,6,0ea076fb-e47f-449a-99d0-c854d0e9087d,144,3003430b-d429-487f-9844-e2f4428540a3,847,ee48a3f9-9b56-4718-9910-f7376831cc4e,2023-03-12,2023-03-12
145,17.56,4,d3f83bc9-8bd6-4fde-a428-ab27623fb80f,145,e1ed0cdb-5734-4f94-aa65-a75dedbfeb53,87,87e23fd9-65fb-43e7-9e68-9d8610a864f3,2023-08-29,2023-08-29
146,19.68,5,b1c853c3-d1da-4d95-a41b-5a4c57327aef,146,7228eda8-0004-4159-acd6-ad5b4e0b07d1,964,b18247a6-fa6a-444c-969f-f6901f7ab6a4,2023-06-19,2023-06-19
147,11.87,2,ae80d8b7-3d83-4090-936c-9b7f81338cc4,147,f7a19416-fa32-492f-9292-dca58c1232b4,556,06482ca8-4b87-44c1-ad6a-3cc6c7cac412,2023-08-01,2023-08-01
148,23.27,3,dbe3640b-ae2e-4222-9f39-28a45b486761,148,d44d28af-10bc-43cd-8d29-2001138d4464,674,a7b7e3fa-b6bc-4e16-b3e7-317da44e9479,2023-10-27,2023-10-27
149,20.37,6,3ef9063b-9eca-41bf-bb7e-e465f032a611,149,26fccbe2-16a7-406e-b7d5-4192e71d4b35,825,c70ab996-fc8a-422a-9fe1-e931cbf5668a,2023-07-02,2023-07-02
150,22.06,7,1cd39bcf-5893-4485-873b-256047c8e1da,150,d3ee95a6-9efd-4f39-933f-02c32940a655,603,9a518af5-52ff-4667-8e4e-b8f69b3d6fd9,2023-01-20,2023-01-20
151,10.39,5,98f8aca2-efe4-42be-8349-0693362dbb97,151,1b6186be-73fa-4daa-886f-d52300f76530,756,ac9d61cc-6776-4bb0-8613-227e7d54cfd0,2023-01-29,2023-01-29
152,12.94,4,febedff8-9aba-405e-8ea7-329bf2c6a74d,152,0575e002-ddb8-4f9d-aae7-2e548c8b2325,847,e792d4fd-3b3d-45a3-8d72-1dbd0efd2e73,2023-07-23,2023-07-23
153,19.58,10,b0d5ba95-382b-4d6e-b0af-9874e55a3724,153,a8aef9e4-1441-41e6-a75a-7c50e410398b,444,74260edd-8d06-4da7-ad5d-24189e7c7a3e,2023-07-03,2023-07-03
154,11.41,10,74d59c0e-f073-4feb-bb79-a0e53fc2b8cf,154,74c6e228-e3be-4323-b8ec-d3d2ea654156,426,dc348e32-91ff-41c8-9518-473bd5e4eb95,2023-01-31,2023-01-31
155,23.49,1,ecfca2a9-bd3a-40fa-864f-2a17164cacd2,155,351877dd-a782-4dc7-a016-83fa5208910d,661,bdfa4503-80c8-469e-a94e-eac2e5f21aaa,2023-08-04,2023-08-04
156,22.2,4,fd7e99c2-c5ac-47a9-8620-413e7fb078a2,156,29ddf51b-f63c-461b-8dda-94d02f4b7cdc,327,60e69e35-0074-4ddd-98b6-0cee93d1c89a,2023-08-11,2023-08-11
157,13.04,9,a7c8f661-ede7-4e11-b454-6addcc3d80ca,157,b53d5392-f0e9-4f8e-9351-75d3debb1656,116,c06252e5-f410-42d9-b528-a2f66527830a,2023-04-25,2023-04-25
158,18.97,2,d6c40a8e-2964-40d6-b84c-3afce1bf388e,158,5e0cf1d8-8a6d-44ea-912e-1f763f1fe2f3,619,cdef3e16-a2e6-4c1f-9ce3-8ea3fd77fb9d,2023-12-06,2023-12-06
159,22.75,1,ce866933-d2b5-4eb3-9d94-37847e1e67d7,159,ac3457b7-9aa3-438f-ba4d-f681fda7997a,627,8506d909-63d7-4cd6-b4e9-0911deacd91d,2023-05-17,2023-05-17
160,29.44,10,21f56b4b-f5c6-4929-805c-ba14a1a47217,160,19b67548-53bb-42ba-a796-3044689de76d,164,4d8e7ef2-fa05-4a5c-a073-b5c11dcd80ec,2023-06-26,2023-06-26
161,21.65,6,ac2a6187-2a0f-42de-bfac-5ff61cb97180,161,275863c1-f4ad-4652-acb7-c6d458be6435,493,d8403178-e8ba-4921-8f2c-499d92502ccb,2023-09-28,2023-09-28
162,12.1,6,4ea8830b-60a9-485a-92a3-a649101499b5,162,54fc5475-d596-4600-8a36-94b424b1d65e,863,cb78178c-1904-4dd8-8c15-564e334b6990,2023-10-13,2023-10-13
163,27.46,8,1a5079de-be1e-4c03-ba85-8f1052c3557b,163,f3eba596-d74d-4e48-a5d6-75664e39aaaa,58,d42ab1e4-42af-494d-9df4-03175f8c340c,2023-03-08,2023-03-08
164,27.58,3,b9432fa9-5e10-41fa-bf88-302ad739fe76,164,edba8bfc-b998-480a-933b-ba6bf7872012,932,afca279c-12e4-4af5-8452-dc89983c801b,2023-05-07,2023-05-07
165,26.98,5,a3fe99c8-7397-4fd1-857b-c80f07a4dba9,165,33618e36-a6fc-4e5d-8c0d-a62addf12cc2,63,a3f40eb5-1bd8-484d-aefb-93a97063bb0d,2023-07-03,2023-07-03
166,28.54,6,e300b836-f2f0-4204-a775-cd7309a6aa1f,166,b807c547-05f8-4bb2-ba3c-4d6b421a6205,611,f096540e-8e47-414c-afc9-74484110e209,2023-08-21,2023-08-21
167,26.54,6,bbc79072-1d30-4d81-adc0-fa14184b3798,167,95e14c34-cc60-435e-81e0-6eee28870ad2,690,9a501f52-70e1-4fa6-84d0-00b3e0611f57,2023-12-23,2023-12-23
168,10.09,1,8e33878b-b860-447c-98e5-41411b07071f,168,17680be4-c6f9-48d7-a95b-90e242b4ad33,32,85dbf1dc-ccba-4bfc-862f-ae785eae69d8,2023-03-28,2023-03-28
169,10.46,3,41970534-6d8e-4f8d-9e58-3f15cbb95c93,169,7eb9d3f1-9a3b-4331-b565-d4474241f3e5,530,a03f69dd-83e5-4d45-9c7b-cae009d7fb56,2023-10-26,2023-10-26
170,18.52,9,440e4154-f948-43da-b60f-1972027968b4,170,d78e9267-0230-4294-bb3b-5cbe5c9daaa4,928,8a9246b6-3bf1-44b1-817e-44b598b1726e,2023-11-22,2023-11-22
171,27.22,1,cf50a26e-6316-4e7e-af8c-b4a1819507e5,171,422a3b15-6ae3-4d1f-b7b8-6fb2bd3fbff6,664,00897956-72e5-4efa-82e2-e4799cf760ca,2023-07-28,2023-07-28
172,14.06,4,8aafd513-4272-42b6-b898-1be08f2e1847,172,118aeaf1-958e-4902-983b-31201dc66bae,583,ccc42528-0cc1-4b2c-b551-308cb2e43a34,2023-02-09,2023-02-09
173,13.98,8,1c06a294-2b14-4058-a4ca-5c2704738cec,173,54c74426-f7e9-4cc0-8da9-567f5a470a54,640,4cdeadc6-879d-42dd-be43-aad6524d1b08,2023-07-09,2023-07-09
174,16.09,5,bd136c78-6fe4-480c-884b-9876a78d37b5,174,c44d05ae-7a8c-45ee-9d8a-8ef37f01b98d,158,e9b40439-6362-4b53-a2f3-eb25c6d33d82,2023-08-05,2023-08-05
175,23.21,10,9117ec12-2d4b-4437-aafe-1ca078a0788c,175,bc47c8b6-3a10-4abf-8a57-627074f1f2a7,857,afa8dd05-7551-43fa-ab69-25daf59490e5,2023-05-03,2023-05-03
176,16.94,2,ec896687-8b1d-4043-93b7-9621d7772ead,176,58c498dd-445e-4abd-b054-24158fc58615,786,b052e314-b381-4e8c-8ccf-df4676311bb1,2023-11-26,2023-11-26
177,19.97,5,4a332920-30fe-4c17-a459-d721c0815ac9,177,22094328-2e6a-4219-8643-cb89f6a96336,819,7fc10360-075d-4cf5-b1da-7485010fd1cf,2023-11-21,2023-11-21
178,15.87,7,b24b892b-4bb7-4701-b6e2-4cbf174357e9,178,bd066c53-a2bb-4c25-a15e-1c9d61ef40fa,913,22a0f18a-7658-41c9-af16-b7b0b1db33a8,2023-03-10,2023-03-10
179,16.23,3,3fbb2cf5-957b-4c5e-8666-0d7460decdba,179,4482c1e8-8d0d-4d91-905c-7de6cd63d103,595,d92518a0-01e9-4b8a-8951-df2a075bd838,2023-05-29,2023-05-29
180,25.66,2,7768417a-b487-4b24-b43d-0b8c0657c3a0,180,695efa56-6c30-4984-a8db-2666177dc59b,126,0dd36e05-05d9-4e82-afaf-7edc29f6dfcb,2023-07-08,2023-07-08
181,24.59,6,d10ab576-2d65-4373-baf3-8e4ff814b6fb,181,2bb5295a-9e22-4058-be9e-5d9bf4acd7bb,305,829760b4-5e7e-4e43-bbd2-2614ca8974b5,2023-03-05,2023-03-05
182,29.72,7,8fe9e274-5418-4404-8d87-62232e83ece5,182,69c51fda-cc55-4e84-bcdc-6e08f1fdc66f,182,5ad1ef09-4b04-4c11-855e-2a0b61b4cf3d,2023-02-26,2023-02-26
183,12.71,5,074a58c1-232a-44ac-8c34-f2c8f0b6cfd1,183,50fed211-d703-4135-8915-298a184cfae9,970,c82cc833-9f88-40ee-b7e1-1065e3a86eb4,2023-10-21,2023-10-21
184,13.52,8,62ea3362-755d-4f39-b6e4-3f68008e53a5,184,65cbb70e-412a-4646-bbdd-470bdaef7ba5,452,ec8023fc-8101-4fb0-97fe-30b6352e0f6f,2023-01-14,2023-01-14
185,19.23,4,81b7879a-1a03-4399-b06b-9a4981658a9b,185,065f2175-e99f-446e-ac94-83ca37773e70,902,849bd267-269a-41ae-be71-bca234873a61,2023-06-30,2023-06-30
186,18.62,6,e6e66daa-cae4-495f-adfe-12c427ea4d0c,186,d063f592-2071-430d-85af-f25762a1a012,512,00e82548-7a73-4962-9fa8-328b50c04992,2023-11-06,2023-11-06
187,21.53,4,9dce9b9c-c9b3-4e7c-b469-2bd599662714,187,96a8a6b9-79ba-4328-8324-eddd43a4421b,188,ed949158-3505-4e6e-af65-0f7d425fd0ba,2023-06-06,2023-06-06
188,28.85,4,f950aa5b-a2c7-4b38-8263-dcfaf578e427,188,1e8ce02e-9b5e-4b54-8d81-0b17e1307c2d,444,4a37380d-5611-48a4-b33b-87817c83c6d0,2023-01-29,2023-01-29
189,12.11,2,f31567c0-a8d9-40ec-969a-7baacbba53d6,189,803951f3-24a3-4e2b-8d57-67eaa52ac840,682,02477340-ac99-41a0-a28e-02dda17f1183,2023-02-08,2023-02-08
190,12.45,10,b2f7a550-0072-4bd3-9825-1aa762582ed3,190,4d59ed59-3316-4e56-9113-37c2fc43672c,5,af9f12be-03c9-4c2d-aa6b-9597f4e6d730,2023-05-15,2023-05-15
191,27.16,3,3ff273cb-c0a7-4ec7-b16f-ce23c03c7be3,191,f26e62de-d4bc-4fbb-b42f-c1a4b1131cdc,822,7d8275d6-d3bf-4abf-95f1-fa665c0b3a75,2023-03-30,2023-03-30
192,27.45,5,6adaaa78-d825-44ff-9e9c-db3c952f0a91,192,f6c5b60b-9b8a-46ca-a4ff-01c875a3bfa4,418,c7436f7d-6238-411e-9f77-5de439ceb317,2023-11-22,2023-11-22
193,24.38,10,f647059f-6709-41b2-8157-fadf6a4bcc1f,193,d3123fc8-6f03-4621-9a92-320a076b44a4,900,14055251-ad63-4346-b7c9-171e8ac630a2,2023-07-15,2023-07-15
194,23.94,7,ce402482-2b75-468f-9f8b-df4962da3490,194,d078c93f-2d6e-428a-b0e0-674cb06366bc,981,3ac10e61-acbe-4cd2-8dee-b84a4a99c5f9,2023-06-27,2023-06-27
195,19.42,2,898a209f-9386-4ad7-bd3a-4f442503a0ff,195,1b9d10bd-ed96-44d8-83fa-46bc7ba6fbcb,162,c7f3602a-f677-47f3-8c1c-1120ce1245b1,2023-08-08,2023-08-08
196,12.84,5,ccdfbf1b-8ff2-46f0-ad07-ee0e95f86213,196,239f23c9-ccaa-45b7-b038-68504586711a,605,25652281-0cef-4d5c-a4a9-a75bd3aab5ff,2023-04-09,2023-04-09
197,15.8,2,6590e5db-dc5b-4140-b975-45edb04a5edd,197,88b40d4e-fa0f-4f85-93b7-b0b49318212b,108,41a859e9-3d8b-4509-8796-a9df965e88c8,2023-04-07,2023-04-07
198,16.53,7,ea025c12-6557-472b-956f-14666802702b,198,a6291a8a-3b85-45c2-ae73-9c3aab40e870,648,0143e880-b561-417e-afdc-a2194eab0bca,2023-04-08,2023-04-08
199,28.7,6,fc79b66a-6301-43c1-815d-43730d06640d,199,0c172a1e-9dc3-4a86-85b9-a9921c3b180e,931,e0949d43-2429-4f1a-abe6-0f1ef116cb75,2023-11-24,2023-11-24
200,28.34,7,1998cd1d-605e-45e9-86b1-50bd0a175a66,200,a30b387c-d241-42df-bacd-24b9e85fc1b4,277,b23e77e8-a632-4464-a825-ad598a4f2065,2023-02-16,2023-02-16
201,22.98,1,aed3bead-4588-4d5f-a0f9-f659527bddc3,201,d3786527-fb99-4226-b4ad-55b906f8f0b3,824,c9592c21-5d6f-499b-8c51-0447fff7b7fd,2023-01-19,2023-01-19
202,22.66,5,f93cfd6c-e616-4af9-bd1d-e2939dba06be,202,3f2b39c8-8824-4f9e-a754-12ebdc03f6c6,839,ae560215-b42a-491e-961d-47c137491d53,2023-05-22,2023-05-22
203,15.92,6,e6aca06c-7c89-4d53-ba82-7380cdad7d97,203,4eb8dfbc-4526-4851-b94b-0dc520c55480,670,8a01ee62-7e4e-45c2-aaeb-20fd3b9cefa1,2023-12-21,2023-12-21
204,24.16,3,0f89dcec-4874-4a1f-a752-d68ae610a86e,204,5ff378db-adff-4bfa-bda9-3730ac5ebc06,504,eef3e3c2-5ca3-457e-9b39-a0dabeeff3e6,2023-11-26,2023-11-26
205,10.55,3,e7fdd860-febb-4ed3-8d77-74d26f36f638,205,c08a0336-b8eb-4818-9859-b695ca4858ca,476,3fdb7273-5d5c-4c9e-8fff-9ad79525c731,2023-08-02,2023-08-02
206,11.55,9,44124878-e6b0-4c2b-b1a0-f6175845a363,206,ade6e687-f62a-4593-817d-9b943bab31eb,905,03454d88-bc10-4afa-ba8f-33999a357bc0,2023-03-28,2023-03-28
207,19.7,5,23df4af7-7ff0-4234-b12f-e5a870b5060b,207,2776277e-e15a-4d2d-ba9a-a3e094397e24,669,984ede71-9a16-485e-987f-9279ad10ef11,2023-12-25,2023-12-25
208,23.72,3,8dd911c6-6f16-486f-86dd-128b414c0f8c,208,cf0ecc27-461c-4035-9b55-62c548333e4b,573,33f10ff5-0123-42fe-9df6-e638b140161d,2023-04-10,2023-04-10
209,13.76,9,f25134ee-9df2-4e56-b9db-04a2e3ee19a6,209,da833082-2eb8-4cdf-bfe4-aa716b3014cd,821,673bf0d7-56bb-49eb-8df0-50655d791310,2023-06-09,2023-06-09
210,19.24,1,1e8445dd-379b-41d4-b2f7-eebeacbf50c2,210,1cf6bd01-3f9b-4ed4-8f7f-a0b96ac90dbc,751,3c8be321-6cb1-4261-b5a7-8c40dadaf066,2023-10-06,2023-10-06
211,14.6,8,bea67c7b-8fc6-4828-a679-39de988d781a,211,dfa4c086-1aa8-4b8a-9b58-9678d0d56829,842,c47ee24b-3798-4ae5-9b3c-e73380be8d51,2023-11-09,2023-11-09
212,23.73,10,d0c1e94f-1a75-4ec4-9abb-f649bbf5e715,212,a9a2e37f-4749-4350-aa4d-175742679224,590,9423dc49-1c90-4fd3-b0cf-39dfe243f178,2023-08-18,2023-08-18
213,15.41,3,3da9f919-d4a8-44c1-b69a-a1c0aa9bdc38,213,35cf7ebe-bb92-468a-a4f6-5e2234de41fb,438,3e74789d-aa23-45a3-b8d1-8c78d5ef4c7a,2023-10-06,2023-10-06
214,22.54,5,1c75ec1d-3445-4534-8cf8-2c5c7cc36638,214,b18e0ae4-7478-42c7-b8ce-0426f5487261,750,bda68aa4-17bf-442c-9ff1-34958373c13d,2023-04-30,2023-04-30
215,19.42,8,8c18275e-4b01-4675-808b-2676e325d01b,215,9f879946-fd54-4a7e-bb8b-e22ef1c81770,37,2fac39f3-277b-4d00-8251-8c4ce74af92b,2023-07-06,2023-07-06
216,18.23,3,7fa664ff-2759-457b-bff1-10019a48e96f,216,2ce42245-275a-4844-bf83-bba2d2f0005c,122,dc32f8c8-6b8e-4106-9714-b9556320fbb6,2023-06-05,2023-06-05
217,17.64,1,9555cd34-c9dc-4ac3-b1e7-dc77f6bd6973,217,314fd4f0-eb25-4548-967f-e913d825e1e7,992,a8642e9e-0607-4743-8770-d540d9942f93,2023-06-04,2023-06-04
218,18.86,4,bdab8888-2344-4fb0-b5b8-de1165e6ad73,218,e83c65bb-fc50-44fb-9a51-218cc4be22de,271,8d727bcc-705a-45c4-937a-d7a69fd9fa36,2023-03-10,2023-03-10
219,12.14,2,cd3a6cad-e0c1-49fb-900c-6329fbfa3d48,219,98e47370-cacc-4d7c-b1df-0ba2fc563ec1,51,73df73c4-1e4f-4074-a365-a1eb2fcf3183,2023-04-18,2023-04-18
220,21.58,3,883887af-3c66-4bee-b91f-84b2bf7523c7,220,612a7b52-204b-4577-b7a3-075f3c907a07,879,26675428-a38d-4e17-ba97-4e02c1aef112,2023-01-14,2023-01-14
221,11.59,3,1366c94d-cc72-4ee3-8897-d72264d09be1,221,1002f880-437f-4fe5-bc68-cef2818f3800,100,8fdd903a-16d2-49b8-97fa-2ef639864c38,2023-01-25,2023-01-25
222,20.69,9,7e87decf-174d-4ba5-9456-6ad17fdfbdae,222,2d574124-3e9e-44d2-b987-ff46564006f3,117,3994934b-9adc-43e4-8f09-c60d0c6e0147,2023-03-10,2023-03-10
223,14.15,8,7c85b935-9384-4429-9689-f4c60a6ff12d,223,8aac8cc8-f090-4428-920e-ce8fe9e22e34,880,76a9cba0-8103-4476-ad6b-1504c1b1115f,2023-02-07,2023-02-07
224,23.32,2,af7e4300-e24c-4eaf-8f7b-7ef22bc5abbe,224,59582133-c4c8-47ab-b97b-082980203a14,817,fa05c3fd-15f6-45b0-a43a-12b677d8ab53,2023-02-11,2023-02-11
225,21.44,3,a79849fe-68c0-4348-ba0d-af14492cdd8f,225,c31cdaeb-402e-4ea9-9d59-bd5c58582f55,177,45807c82-96fd-40ed-aea1-86198fa0ec53,2023-10-03,2023-10-03
226,25.17,4,cb247ada-eae0-4b31-aae3-2276c9e1aeb2,226,a05a76f9-185c-40a7-a50c-6639f74a09cc,871,9dbf93f0-9e99-4b05-a0c4-9209632ef867,2023-09-23,2023-09-23
227,10.8,6,0a68f35a-35f2-4d26-aa8f-0085ac1fb26d,227,a5927cf1-cd2c-48bf-a76e-b6e2583966b0,326,d060a62b-cf40-4c0d-9729-4b10120e1df2,2023-07-29,2023-07-29
228,13.84,8,48d1ba8c-0c52-474f-8478-bcd56759228a,228,8dc64927-0f84-473c-b2a8-85ca0a620d94,654,9d03e657-01bd-4eb3-af75-aa2e6caed72f,2023-10-24,2023-10-24
229,25.69,4,6dd35c95-c01a-4033-b934-a8683bd9852f,229,6fdf57d0-72a8-4caa-a2f2-1046bcae4b87,569,5c442538-d065-4423-873b-882a2938e57e,2023-09-20,2023-09-20
230,26.0,2,097f5656-ff9b-4542-a297-15a07614632e,230,d5280eb3-b93e-47e2-b662-85112c30b997,350,9224a816-4b7f-4199-8a60-f2e47c9e2c4a,2023-12-12,2023-12-12
231,13.65,4,3ace241c-f7c3-424b-abcb-fc3c5f6c8689,231,3317e173-03ef-4a5c-8f61-b216951b84bb,47,05ef08ac-008e-444b-afcc-415ed16d9000,2023-09-24,2023-09-24
232,18.79,7,e5a71a86-9ed3-4887-9844-fabbd653f485,232,be72d1a9-1bb9-406a-ba57-b97290c6df54,568,6981a1c9-34ad-482b-a61c-f1180418350e,2023-04-23,2023-04-23
233,19.0,3,df2eb3e6-5959-4625-97ff-466f7e8f3063,233,293b5084-ccef-4a8d-b8c3-c3d7f413f24e,754,f4432068-4ee1-4678-bec3-b6fde3d75a0e,2023-11-18,2023-11-18
234,15.96,3,c60f52b7-e947-4a80-94f6-28d2583ea70e,234,f2b8a211-ec99-4f14-be26-eead28f650ee,194,cb44251f-be8d-4647-9349-4c05c879bca7,2023-11-09,2023-11-09
235,25.54,2,572556f8-9ae3-41b5-896b-4120ef444aeb,235,6fa947c2-6536-470f-aa3a-5e699b0ed434,10,18355cf1-cb69-4df4-8b56-565ef3724443,2023-06-17,2023-06-17
236,13.01,9,4ee6866a-cc9d-469b-b07b-60c58916583c,236,a455c08b-223a-4fed-95a6-9b11c26c3a80,277,59dbd9b4-3b2e-401a-b5bc-50cbfde40d54,2023-07-01,2023-07-01
237,13.83,1,c4cbf2ee-8ede-4dcd-a239-bc54e59d36b7,237,af87276a-ac7e-4d39-8cf6-8c2c754ec0a1,45,546056ff-d793-446e-91dc-179ea0438e25,2023-05-06,2023-05-06
238,28.27,4,f0253ab1-af97-4465-bc87-27296a23717c,238,b2ff9921-a79d-4b68-bed6-9257c16c3c63,42,9c4a5953-dc0b-499e-a1e1-5756893b495c,2023-10-30,2023-10-30
239,25.89,2,05dba154-e2fb-4816-873d-8674aa205c1f,239,57066a25-966d-4a5c-a451-a9194120a7e6,95,24390511-f4ba-4950-9828-a93519e37e5e,2023-07-18,2023-07-18
240,20.72,4,6e684c38-5354-4a88-ad8f-9f2aae550afd,240,7402f32f-8c9e-4196-b11b-4ff9fce710c6,825,893275d9-d574-4816-a67e-01582c75c318,2023-10-30,2023-10-30
241,23.57,4,d81244f2-fc4d-4a88-8779-7e9351b8c12d,241,877407ae-e35f-469d-b459-2cad8a9f55b5,648,79c46073-e0cb-4f1a-821c-06ff40f8c6b4,2023-09-04,2023-09-04
242,24.18,6,56394a0b-6c4d-4cdf-af46-63a5f7017db9,242,bd4a981d-291f-410b-b0ad-ea7f2188b680,926,bd1cc51d-d17b-4c78-b6b4-6489d3be109d,2023-10-17,2023-10-17
243,22.19,4,d9daa3e9-ef26-4869-9f71-18b4566e08f4,243,944e506b-03f7-4a75-bd43-65859938e5a2,431,8ee76a4e-6239-4c4f-b068-09a1b401f51d,2023-01-02,2023-01-02
244,20.73,3,b63d4230-7563-4f01-8e62-15e0ded52094,244,741419ee-635e-482d-9c7f-c70247ec695d,742,a56a70ef-0247-4dfd-9190-d75ecfe9a943,2023-01-07,2023-01-07
245,23.02,1,f315f244-ff81-4269-bfc1-57ff58779f9b,245,d19e8bf8-789e-4f4a-96f9-d318c7e1335e,939,94ddfc2a-652a-4411-bb2e-ee9b7e4998aa,2023-01-08,2023-01-08
246,28.17,6,baed2727-52d7-4042-ab22-355a5064d1ea,246,52d8f877-fa23-4fd5-9926-c82ecdcd0d46,40,76c0a851-1c71-4cab-a9ee-b02f90516364,2023-12-02,2023-12-02
247,17.39,6,a5e38553-91d1-4706-afea-75408e9f4241,247,91301fe7-afe8-4ac7-a33b-34353f89fca0,650,f70ee6c9-84cc-4a56-9d19-1612ba562006,2023-10-20,2023-10-20
248,24.52,8,ab2169dd-d306-49a6-97f6-c88ca0e390fc,248,3d65b883-4c8c-4f24-acd7-5aa557a8a8a7,975,cd1e89bd-3485-4b2e-bf39-9ac61b9f06fe,2023-07-02,2023-07-02
249,23.11,5,a7e1d9f1-0325-4030-be4a-a9121f1a2cc6,249,0fd8282e-81ec-4d22-a32a-341c624224da,377,511c540d-39c4-4d91-ba10-1d898d9d92f3,2023-06-30,2023-06-30
250,17.08,7,046b277a-8b8a-49c1-ab5a-ecd1d9eb79c0,250,18b60d80-970b-49ec-b3ec-6cd2cb3c89b9,306,defdefd6-6cfa-4036-8af2-e09a28d6bc68,2023-05-20,2023-05-20
251,19.23,10,c3131040-24c2-4576-8eda-95547f220966,251,3ce1af62-d051-489c-a1d7-d46c378e06f8,888,663dc9ef-cb41-44b0-b80d-7a09452714c3,2023-05-21,2023-05-21
252,25.27,9,5a8b4e44-8bd2-4a24-b136-2eb3282d6d18,252,2ea82715-d659-48d7-96ee-df69e1aceb67,221,bf19bfda-e3f7-4a90-9b56-6ec0696b0115,2023-07-22,2023-07-22
253,24.98,4,b86b421d-55a1-4ed6-a490-efb88aa298c6,253,cbe5c6e8-471d-4f78-9651-f0dd1ca18bc0,622,c6998f44-03a4-4d55-a5f7-8d7c62920153,2023-03-27,2023-03-27
254,29.96,5,f2899bc2-55a7-46bb-8143-d5c1bc0c1bad,254,5e30ae49-33fe-4373-a94c-a69493d283c7,870,8ab89364-06bb-49ea-af76-7ca95889dda5,2023-07-10,2023-07-10
255,16.81,1,0cc00a9a-fa89-4fba-bad4-80452ff76928,255,fabfde4e-a42f-44a0-b431-78705ea4ee7a,352,d0d7cd6c-7aa7-4f96-968c-2bf0bfbd04d0,2023-09-01,2023-09-01
256,15.05,2,41226e5e-5a0b-47ab-8bd4-0ba8bf277d21,256,c25a5b61-b626-453b-8fa3-c1f96639758e,27,5e6ba879-bfcf-4345-96e2-61ba83cfcabb,2023-03-09,2023-03-09
257,14.62,2,ea09aae6-8707-40f9-984e-ee048ddca4fd,257,133a58a3-7e1c-46ad-bc1a-90b07788d762,726,21740d9e-7e3c-4560-a44e-29aa3ff6fe0a,2023-10-19,2023-10-19
