id,amount,item_num,user_id,order_info_id,product_category_id,product_sku_id,shop_id,create_time,update_time
248,26.58,1,4e883e2b-71aa-485b-96e5-26cf0c486c89,248,2f701451-d185-41a7-9d50-1654114a0a3b,69fbb30d-fd00-4c30-ac33-095d6a7a2ac1,5b62f5b6-087c-45b7-9ea5-39ee0003e9b1,2023-04-30,2023-04-30
249,22.24,7,2e308db9-e88d-49a0-bfea-f6d8cb0f50ee,249,d2028130-672f-47e5-8065-b55c89ad60ef,a749020c-da4c-41b0-9f6f-da543e65f92b,b0f2eb67-083a-4392-a012-d1970b7d5e86,2023-04-23,2023-04-23
250,22.87,4,6aca7bf5-c5b3-40f8-acb7-06f95c5d067c,250,9bad6383-028b-4741-91dd-08087567b0f7,7af04855-9375-4712-af1c-39bff70b3ec0,eb81280f-b243-46bd-a3ae-abe69d7e9c28,2023-11-05,2023-11-05
251,21.65,5,8898ff84-b4de-44a5-8b8f-c7b5a1cb1767,251,51e82ede-859d-4527-af5f-d3f13c9935a9,8e2aad21-36ff-4191-8524-e2a0d8c5e335,709e3b66-78a0-471a-a8d8-1ba9ba1f2e2c,2023-07-30,2023-07-30
252,15.9,3,6b065ccc-8592-4778-91a4-70584f2f54e1,252,90c3b17e-db2a-4580-b10f-167952f2b131,b2b26748-523c-4474-9e91-e1bbbb90a65a,2dba98c4-23ff-48fd-a329-3c1aa47aa616,2023-09-21,2023-09-21
253,16.85,7,35cf88df-7014-4859-9a29-6df2fe14d387,253,1737729b-3d1a-4e54-a361-bcbe6ed81df2,ff863e85-3bd2-460b-aac9-f887ebbd9704,ede88098-b5c2-426f-9a72-8058e75e19db,2023-05-19,2023-05-19
254,28.83,1,ba2b9b37-1729-4206-9080-6d2e7eb6a12b,254,1562d76c-2b6f-4bfb-91be-85376e268de4,fb55c2e0-4b0b-4413-a452-1bcd44ce3be8,b605c63f-8cde-45e6-9633-639f8dea992f,2023-01-31,2023-01-31
255,29.3,6,f86f325b-3f9f-4b32-a4c0-73b17084e359,255,34e92ea1-8ad5-447e-a8c0-161d6e40526a,91f0ba15-008c-4000-bf01-928f3e355a73,325c3420-94b3-4894-b877-f859dce65781,2023-12-06,2023-12-06
256,12.49,6,68495326-fc3d-4012-9d30-ff4ad7cf993d,256,6a539ae5-ca50-4159-ae11-5c5da9b395da,fec9ac58-132e-4beb-9706-87f925cb59ff,45d38422-7e32-4253-a729-4d19c36dafc0,2023-01-14,2023-01-14
257,10.93,8,440755de-26f2-4f56-a9b1-6f986366a434,257,f189c943-e454-4df5-b4ad-99598e8b7c84,64be777f-c639-45c4-9b2d-28c144b3a2ad,55ee0277-c265-482e-a15d-f64f42844f20,2023-12-26,2023-12-26
258,19.33,1,d61d5f95-da6c-4191-826c-a0ddad55befc,258,7bc5cca0-cfe7-4122-8cb5-f7d5267f001b,2693903d-2947-4052-9ece-5b4311ba83f9,8720aead-dff6-4ddf-9bdb-17c0951a94ea,2023-07-15,2023-07-15
259,22.7,9,a6314ef9-638e-4f5e-93cc-582c17ac6d3c,259,9a5fb8f6-6543-4588-b25b-c2f2a1ea873f,4cca52ff-ce4d-42a5-81b8-f2442ba0ed3e,726352eb-42e5-482a-bd36-88d5f587a5ae,2023-09-29,2023-09-29
260,26.4,2,2b4b2c65-5b22-455b-b754-76df1b74dddf,260,c80dd179-7ebd-435d-8763-2403ec6576d4,e0465caf-9fa8-4fc7-9b89-12cd4d83ca90,b7c32048-5509-4c5e-972f-9edc211a9449,2023-08-27,2023-08-27
261,22.82,1,80455ea5-b312-4777-aa91-361c43c159eb,261,ba05b8c4-247c-420e-a46a-0a3b0ce2a38f,4c1e1256-794d-437d-94a0-c416ea906950,8ecae92a-19be-4b51-9c88-dfaf0e88946a,2023-06-29,2023-06-29
262,21.84,8,9a11d8f3-ab0d-486c-b103-8c333adc6a59,262,310e6432-9b0c-497b-b3af-47503eb8ad47,cc236048-1c4a-4fb4-a542-1c981b46bf35,9b64cc57-cd8c-4c72-83d4-c9429bac7f1e,2023-05-29,2023-05-29
263,20.22,10,7b104850-c57f-4885-a70d-74792c017fe3,263,dc9c994e-4d72-4cb4-9360-41f73dbfb0ac,6dfe3058-82d4-40e8-901e-436cc69b4fb4,06ffdcf3-9fd3-4684-ad94-5532bc9ec4e7,2023-04-01,2023-04-01
264,27.37,9,45d105c7-8241-4bae-be8f-410939c0999a,264,394da2bb-33e9-4cf6-8071-5e7483f75419,f1618441-94fe-4d0f-9f3c-b0e063fc867f,76080ee1-a2fa-45a0-9db3-f42fbc633de3,2023-09-01,2023-09-01
265,20.32,5,c5137d24-19e5-4f63-aec9-2e471dc6a0c6,265,ba3a185d-3894-44f1-85bb-d3e9eae2edee,81f32d5c-726b-44be-992b-91fad4cab1b1,95c04816-5aa5-4392-a9ba-a93795aae939,2023-06-30,2023-06-30
266,19.74,4,64abeeaa-09f6-4127-9187-fcb7208c1660,266,522cc9f7-be04-4780-abb1-2dbd3819f509,56ca6226-1ec0-4edd-95f9-335997134ef6,acdd53f1-95e4-475f-b7cb-c13917070c59,2023-08-11,2023-08-11
267,14.09,7,eec1330f-a583-4e6f-9ebe-ec0a371ac785,267,dfe78d08-c599-4b37-8e55-da375fd290ae,43cdcbad-a650-4a2b-bad6-badcd61043a4,830a5400-c9ab-4d76-a952-0791c4c6875c,2023-07-05,2023-07-05
268,14.38,10,00872f96-c7b9-47bf-83ff-a75ddb5432f1,268,9f4ee46e-4fcd-42f8-bc11-5ccda9822587,0e1b05d3-2c84-4bb1-b284-2a215184a321,3f283d50-5f09-4cb0-80af-11f0d099d560,2023-02-06,2023-02-06
269,18.44,4,27ec8ff6-53a7-416c-bd4a-f0d01878d80e,269,6d9477a0-dc04-42f9-8abb-2261334ad9d0,fd6d11f8-0322-4e6f-b451-7978b3b6d40e,78a1e16d-ae5d-44e3-b4c1-ecae8cc3066c,2023-04-09,2023-04-09
270,16.57,9,3c5a6da9-d515-4887-82a0-349e35f5a94d,270,611a1d34-6a42-484d-9ee6-cfc2be194d41,10a137ba-950a-4321-8429-35b6f8191ea2,4c0154e3-eac3-4c78-b5eb-633c5a067871,2023-03-15,2023-03-15
271,21.83,3,fd06d0cd-1c25-4a28-84c0-19c866a36cfd,271,cbbaea32-c487-411a-b0eb-e40d5e46ac18,9255bd7e-7b1e-4707-a382-918e069fa2f5,3e42a045-9e15-41c8-b2b6-cf107da47dc7,2023-02-18,2023-02-18
272,10.42,1,cdbb25b5-6aee-4dc8-9b7f-8ef869e42785,272,d66bae48-038f-4047-9a00-f3e0ad381e24,8a249538-5487-4670-8c34-cfb64bca4139,5b24f6a0-bf72-4a83-a9d5-d0500cc1cb40,2023-04-17,2023-04-17
273,23.36,4,1e3f8f52-f00c-4f6b-95d2-d8aaf7698cbb,273,f9d86974-b2c0-4290-abea-683423c1cea8,ea257486-091a-4844-a13c-f3802a84d370,b2d401c9-a747-4109-adb8-641c3a09d82d,2023-04-18,2023-04-18
274,14.64,10,a1052d9d-d3bb-49ac-b87c-96df0cef221f,274,d57f626c-2ce2-45fb-a59c-5bd386705de6,5170cc8f-b43c-4a7f-a38d-3853f43a3ce3,8c91f1a6-6d70-499a-89d1-f3cc2ae78a2c,2023-10-14,2023-10-14
275,16.28,9,6d88fe5c-8a38-4645-8f9f-3b023eef11c0,275,c8a1860a-7621-4092-9b6e-e916182a3d62,dce664a6-18c3-48a4-80b7-7033673fc685,5d5dff08-c22c-41bf-ac65-f80faf697564,2023-02-27,2023-02-27
276,12.19,8,5576dc2d-9267-4899-ba53-cec8f9b01dcd,276,e5674b20-1544-4286-bd91-a641b45a7906,0f98401a-9365-458a-9b24-e3549f149358,4d1030d9-b591-444c-b629-d68b5df538ab,2023-05-06,2023-05-06
277,18.17,9,b829003f-2860-4dce-b207-9059a18f1e59,277,98bf7ab9-f99e-4eb4-83e4-d56c6ed281ee,4115889c-27a7-46ea-a8d0-9bba51430139,82fa8438-bbea-469b-bb87-c95134650019,2023-11-16,2023-11-16
278,28.78,7,9ac209a1-3510-43a5-acca-579deb8b7438,278,fca9021a-7e09-4591-ac8d-12eb347ff81b,ab69bac3-b020-4527-8d26-c76bc7543701,de99accb-5ce7-4d6b-b4d2-8f94e5a2fb1c,2023-12-14,2023-12-14
279,16.6,5,5fd71cef-af3c-4b93-8d01-c4c97c363e7d,279,6127bea4-a793-4551-a758-54d49bd0efd4,33bb66f7-1491-415e-a421-a0529d53d788,5fdb2b1c-ccdb-40a0-a939-4739b730b6e4,2023-02-24,2023-02-24
280,10.94,9,291df8b3-2406-4afa-9e92-60b0704d6a73,280,ec3efd8e-849e-4bc7-b2de-9147b6bab4e0,452762d1-7fdc-42e7-8d94-96530d3cf8ab,74ea9a4d-94ba-42be-a361-cab5e46d814f,2023-06-21,2023-06-21
281,17.74,1,8b6e3078-1849-4c82-ba1e-97ed4db3f271,281,4c17fa5e-1456-47a1-af40-10ffa6b75e82,7bfb7477-265a-4407-98af-958e65703bfa,11c64f80-bb96-4afe-8e53-a5f2788196c4,2023-05-31,2023-05-31
282,18.89,3,47c30712-b7ab-44e8-b2d7-4d9ec1af8f33,282,fcad769a-c9a5-4297-ba21-ef3130a529af,9c7de633-a2fb-40bd-a2dc-d0029170394e,d72471d2-e420-4e76-ab74-26b36a29e414,2023-03-20,2023-03-20
283,11.34,2,1e25f00a-5c6e-4858-a66f-e626ef933fa8,283,d817c8da-b4b7-4814-88f1-63ebd83c8832,016c72a0-fa85-4bd6-b8d0-c9bf639a3328,b86f7565-1ee2-4d65-9a34-6c9d9f749994,2023-08-03,2023-08-03
284,29.1,1,34684cc2-2748-488c-9ff2-ed6c5108c2ba,284,11bdd889-e651-40b6-bf4f-b73075da0720,bfe95efd-3667-47f6-a16f-aadf6886ab09,d0308f78-d308-4c99-8b2a-a8f944fa3d0d,2023-11-21,2023-11-21
285,15.93,5,5e16b533-8b49-49e1-bb9d-6516b5e455e1,285,561bc723-6188-4ac8-b75c-4ed6837755d7,b410b364-702e-40f7-b851-cbb27ea0018d,3b5237c7-a84d-463a-9024-4423a74d58b4,2023-01-26,2023-01-26
286,16.84,3,8366290f-0427-4b61-a2a6-a048fff17e20,286,f1a736ff-8b74-4a0e-9ca7-693c3e4b74e3,b30a7c57-46a1-4ec0-94c5-08dc04550346,20cbaed5-71b0-46b9-8ded-992c8fee5dfc,2023-01-01,2023-01-01
287,11.68,1,0cb85ef8-bca7-4d2b-ada9-18d2332b6513,287,3020ffef-88ae-4961-a750-1ff80215cd71,78825946-399f-4050-b958-a02d26ac2897,0c72b30f-d41f-4c76-a399-5a37a5f3482f,2023-10-07,2023-10-07
288,24.79,10,d1010883-abd1-4307-a424-348204024375,288,aa18a2f5-766e-4425-bb8b-a948880f2220,d5a402dd-17c1-47e6-90d4-9b21ae135f84,0b16c291-9b7f-4c72-93b0-0131b934d0da,2023-12-23,2023-12-23
289,13.09,3,1a5f998b-d7ea-4e57-9968-cba56eca5a22,289,61f151a5-398c-451b-b96c-5ae3b9e4080c,965ca2d5-dd83-44b0-832e-3d964d311898,2dafb104-ba46-4172-a079-6ed05f43c37c,2023-11-05,2023-11-05
290,15.67,5,31147238-1f67-4b9d-821d-cda010725868,290,f2a09f37-9933-462c-aa45-a9da83303d85,54f1e553-89a1-4682-928e-07ae5075bab7,61c494e6-5e17-43e4-a932-67b05a470174,2023-09-15,2023-09-15
291,26.28,3,6c3d2670-3379-4829-8dbc-e68ac4040e10,291,c8386c30-fbd9-4c04-a163-34ed4113b314,f956058c-cee7-4a8e-9322-451518bc3d22,c575853e-acef-4f66-ba78-ebc18a29fefe,2023-05-28,2023-05-28
292,21.29,2,db254c5c-ca6b-4c03-8421-eb25f634c44f,292,6d0d2098-b98d-48d1-b953-f9c755c8e830,e354d5b6-1225-4340-b33b-bd836f00a225,46c1cdfd-1a48-4fc9-b67b-0122a93f9fb1,2023-07-29,2023-07-29
293,28.04,6,c30ce473-ae31-49f5-b05a-d2f3959d0713,293,40f9b1df-2b89-4661-b39d-8f82d3caeba7,d0701f10-51ee-4b64-bd85-7de56d68e235,7f2a7547-667b-4509-b6c3-3f0283fcb33f,2023-07-09,2023-07-09
294,23.69,3,07b35665-08d2-4d81-aa04-db9cb98447aa,294,75dd8c60-1d35-4355-a8c1-45de2de82519,aaca02fc-6257-41e9-9acc-4a7c91fb11b6,83799ac8-0665-4eee-902a-5b6e85c10803,2023-08-23,2023-08-23
295,18.12,6,7a7b282d-1cd5-4427-8554-acecdb3b1c75,295,b7da7b6f-6e8c-426c-9003-17c224dfc2db,e3d8154b-c8de-4218-af5f-eab3e0f545ce,d6d15c49-67f8-4824-9556-41019f954da9,2023-06-14,2023-06-14
296,28.12,4,a5df0bcf-cfe3-43bc-adab-b4685ac2b9fc,296,7e7b61d5-01b8-48ae-9ca2-bd2a6565c0a5,42703a89-0b49-478c-8ccb-6f5b4d4bd5c8,15393d71-ae88-4527-809e-5c49ba5471bd,2023-05-08,2023-05-08
297,11.64,4,1f674985-78ba-44d0-b9d4-51c07f0fc3d5,297,94c2cf51-6fc2-4617-92cc-0312ca6ee50f,5d2b459c-4897-435b-953c-2131e64034f6,f3285cad-56d1-40ee-bce4-a95cda96461e,2023-11-19,2023-11-19
298,28.0,4,3621bbad-3c70-44b0-bab5-ac4d475e8ced,298,08ed52b4-9e7a-4f0c-901e-b38d85dcb4c0,050938d5-af7b-47a5-b463-fc8aa25b2c50,cc125060-f92d-494d-b829-09696a82a01e,2023-01-17,2023-01-17
299,28.85,6,63dd3e12-8ac5-45d4-b126-846803438dd1,299,590b0697-69ea-492e-ade1-021a90be62cf,f8fad2d6-4266-4e47-9565-2f61c18d327b,ff87a333-bef8-419b-8cec-69d4bc34444a,2023-04-29,2023-04-29
300,17.44,1,27bae32a-9073-462d-9112-250dc7aa103b,300,7eb39ada-6675-4da0-8741-960c3ca9dd5f,b170d80b-3386-4753-ad30-0046703c380f,b7dd4fa5-8906-4634-9f74-711e8b00d9d1,2023-05-26,2023-05-26
301,20.16,3,f39fe3b1-9b9b-4a77-9f2b-4696a54c854a,301,f733a8e8-1bff-47df-9abf-26f5480030b6,a4dd678e-38e7-4b25-bbf0-92666415d19c,8f724059-ca8e-4af4-8990-d8d8e191c0ac,2023-12-06,2023-12-06
302,14.82,10,22c8791f-254d-42de-8437-6c6624d7564f,302,42251792-73a6-44ba-9775-2c461c0cfb8c,35ef2f3b-7db6-4c61-bc75-780e53d9cf55,e8cb9f81-8bf6-49ce-af73-f99072789ab6,2023-07-26,2023-07-26
303,12.16,7,c566739d-15ea-499f-95bd-e741a2964b41,303,58adffa7-cc36-4b83-9edb-9468ed675388,bbb4237a-63b9-4555-a1a2-be408c6f525c,f70e988d-725f-42c2-8c7d-37925b863053,2023-07-24,2023-07-24
304,22.64,6,ef048cb5-5356-4ae2-a702-c366c312b191,304,fde02ab2-e7eb-4f59-b9a7-a983f01e010b,d25613a5-90b7-4681-8618-c71b698add59,5b060a75-d6c6-4fda-a3e1-79c2e2a7b834,2023-12-04,2023-12-04
305,28.47,1,fbf47c70-676e-498a-843d-2a24c1ad574f,305,523e3fe5-fd7b-40b8-91c9-f138a72e0ff1,ccd5fb04-f1a7-4680-8bb0-523970d1f37e,0a1492e8-4ee4-49bb-9b6d-66f2f38787e4,2023-06-10,2023-06-10
306,21.33,10,4b4c9621-8806-4448-8e6f-f770ca18f6ba,306,e9cb73c4-2635-4731-a953-e430a87d2fee,0e59b06d-f1cd-4ec2-82d2-7549eab940d5,d3ef50cf-d66e-47f2-a970-396aaf94c275,2023-07-01,2023-07-01
307,14.38,6,7acc29b9-d283-452c-bdd7-d98511423a0e,307,b0f7db84-8c00-44ff-af3d-7bf0b7aa7527,6c275e43-dc12-428f-9350-c5246c42435c,bdc033f5-141e-4d68-ab15-ca33a798d2c4,2023-03-24,2023-03-24
308,18.47,7,82599721-94a7-41a3-9de2-c67547c0daea,308,44ac4c32-f653-41e9-88a4-3bf714bb7dab,5bfe89bd-0837-4409-bb44-b3c04eca4812,e8dceb27-1ae1-4562-829d-c099434d57fe,2023-05-19,2023-05-19
309,15.41,10,32d921cd-8b33-4e42-85a9-81914fd0ff50,309,57a2bfc5-30af-4d38-951d-7c9a0af82332,b1520855-a867-41d4-b464-e3ad9015df89,6be74d16-c3fc-4420-bf1a-03e7bf514131,2023-06-28,2023-06-28
310,29.06,9,b9c485ef-cd84-4e3f-8bb8-8104d0b21d75,310,5865fc0e-1014-4e63-97ce-4b66f1743183,5d54481c-5d1f-4b70-a23d-28ca433099c5,f8d9e049-5e61-4f6c-a389-8d087242c549,2023-09-24,2023-09-24
311,24.98,8,01a6ebce-e982-449a-ac5b-a3315ac4ba91,311,ffdc5180-9b3f-4d17-866e-26e098d4093a,5dffdc76-7609-4ea0-81b7-d79070452969,c04b50e1-007b-4f0a-bef2-d992136423ba,2023-01-28,2023-01-28
312,26.24,2,56463478-4703-4dac-8318-0dfb37fc0ed0,312,bb710a3d-747c-4039-afd4-f4292814467f,02d75bf6-1ac6-4cf6-ad60-2719a390db40,5a1f8bcf-1452-465b-9909-89542748457f,2023-10-10,2023-10-10
313,14.42,3,5a9bec9c-84b5-4601-ad0c-ed86b4fd656a,313,3c1eb71f-1d4b-4e49-b3b6-e38c358d032c,b2d9e8d6-1c48-4d84-863f-a9eb577a322c,5b1c19a3-9bfc-46b4-a600-e9aef9abfc62,2023-10-19,2023-10-19
314,17.46,9,02970df3-afcc-439d-8577-2df11136a892,314,53912b1b-d5fa-471f-9c3a-5a23fd9ca810,24ffc496-e3f5-41d4-9426-b8e78ea358c6,b49cf8e9-7ff2-4b90-9a59-be89a221ddf2,2023-10-28,2023-10-28
315,17.53,6,0ab9646f-336a-4da2-8424-489c71283476,315,276e5940-a919-46e7-8bac-7c6c95ec87de,c094fbc7-1213-430b-ad46-187e87d7a5c6,f1480b11-e10e-4598-bb09-aafb08fcdac1,2023-05-19,2023-05-19
316,27.6,9,9f998743-a2a8-4077-94c1-60234b373dc5,316,fe95c221-c22a-4f7a-bda9-74eb6ea92a45,2248435c-4adf-464a-a477-fbca5f30bcfd,2eff13dd-f666-40a5-8506-3a5609acf72a,2023-10-09,2023-10-09
317,22.59,1,19697b5c-ab59-4b3a-81eb-c4104e44db9c,317,4401cfd7-822c-4d40-b3c3-43cde8da9d02,9597ef3a-fba0-4ed8-b1de-8045ebab93a5,30b3b785-7ad3-40f5-a9eb-2b1899f4a761,2023-05-24,2023-05-24
318,19.68,9,e24a6387-fbdd-47f0-8a20-80fb4eb268fb,318,91651bc6-87db-4bd0-88e0-6c0730933502,ba36c6f9-fa0e-422b-9469-67a2a86c71a7,9ea4620c-ab63-4f80-ba14-9ef210382c19,2023-09-10,2023-09-10
319,15.14,10,0bbe07d6-1530-4a0b-8524-506259e5bc6a,319,8343222c-c8bc-4e35-9850-290537bccae1,8f43e760-3385-45f7-8ed4-96327f8f04a0,4a6dd3ff-11b3-47a5-8a14-fb5369cfdc5a,2023-05-23,2023-05-23
320,12.69,2,721da3a7-35d7-4a3d-87d4-841b27471204,320,1c9f2ac8-68b7-455e-9de2-cffb978cd5f1,c158ab7b-ece7-4be7-b93a-05dba4ed1724,7ab06f6a-2261-4fa0-b314-2e3b855fc364,2023-11-25,2023-11-25
321,28.86,8,48229b1d-6790-49cb-a34c-d6a22c396a6f,321,f58576ca-39ad-4c7b-bc50-93c5a28067e3,83ec3e68-6589-415a-a7d4-b2721729b209,c998c217-03fb-41c6-a0ec-5b44a8cd936c,2023-07-30,2023-07-30
322,24.26,7,fd03db04-7e43-43e6-b473-fcc58233c095,322,fab065a2-4af3-4943-ac7c-0e47b85b8c3f,eee294af-653a-4aec-9209-68c24490ea8a,a458d81a-eb97-429c-8dda-950e34f37e73,2023-04-21,2023-04-21
323,21.67,10,28e532ba-b0d5-46b8-b4dd-5a1ee2a46d76,323,dc7c8c3a-0696-4ba2-835d-1d0010850cf5,ee826af8-e9a4-4a24-a1e1-b279ca2b6d84,a8a3bf7c-7062-4319-9ef4-3a3c198e38e3,2023-12-27,2023-12-27
324,25.51,6,c2325e6a-b197-41e0-aeaa-b34409b24ce1,324,867fd8fe-d3b7-4050-a0a7-a1f6e954cad1,2635104f-f6e9-42d0-9103-93f50fdaec78,0c2ec3af-5851-442a-8232-339d8d30eb4c,2023-11-30,2023-11-30
325,17.23,10,403c7082-a7f3-4976-b68d-a4b4d57b5c28,325,54460844-2cb8-462a-a22f-2b1dea9d3a6c,699a2271-4d63-4555-8eea-c6a45da9c45b,b5bd3dc1-8114-4059-8f5d-d69da0d67a71,2023-02-13,2023-02-13
326,19.51,1,d2d44303-b2a7-47f0-aea4-206209c5cab1,326,6f7c2997-ef98-4784-96ea-682435803d9d,66b059ad-f8d5-43e2-814e-5ca22aa82054,28d20e0a-7028-4cba-8417-94e3f9401d8c,2023-07-02,2023-07-02
327,24.19,4,eaae14b1-165e-42c0-8a85-ce906b28748d,327,9bfe728e-ef7a-49a9-a2f6-7b49bb75d9a9,fd66278f-8134-48da-9af9-a32615b4066d,d35f0e2f-7a0e-4988-9516-230c44a821b7,2023-12-28,2023-12-28
328,17.79,6,41a46a82-2aab-41f9-a175-8f89e2a16e2c,328,d1dbb0a6-e3e4-472d-bf86-e534670eb867,f8ee9fe4-6ab2-4503-9ce3-376e9e3fbb9f,a02298fb-1a25-4507-bc09-0e6cfa4f9ccf,2023-12-26,2023-12-26
329,22.51,2,a7d981ce-aa6e-4491-8506-82fae6b9a73f,329,b3a31d85-cf5b-4f62-a375-543968e69d67,7def6b4c-bfbd-4590-88d8-311d18385fd4,21ee767a-0542-409b-9fa1-3b579c815c3b,2023-07-19,2023-07-19
330,15.92,2,76ab80c5-d96c-4b33-b1de-ca539ab69cbd,330,c274c445-7b96-4ebe-b014-0b047f758c72,e5c73dd6-f1bc-4591-a41a-c9f4c521c3e4,e4280600-632b-45fa-a4e2-f96ea63bd477,2023-06-18,2023-06-18
331,15.53,1,94c2182d-8fa0-4011-865d-438a23f03ff1,331,b1e8e7ac-f8c6-4de5-a04c-8a25090cad13,ab938043-b878-4d39-9663-a427f6736aa2,2b97afc1-0609-491a-aca3-326c2a04f14c,2023-02-13,2023-02-13
332,22.11,10,d0549801-132a-4ad7-b1fa-9293dbbfd400,332,9dac2545-23bd-4279-86d1-25f78faebc4b,f0210cda-a530-44c4-9ee4-9b8538bccc51,f8c894c9-736c-4a56-9ec8-f436464286ff,2023-02-20,2023-02-20
333,26.3,3,225fb688-6035-4f74-8750-20ac56b8e97b,333,064e61cb-397f-4bce-86ce-96e1162c25f3,3da6b05d-2a70-4e6c-a059-c0811de5238a,47ad4152-8635-4446-8b42-243ff1a8facd,2023-09-25,2023-09-25
334,23.48,10,0f9bb944-6ad8-40f9-8f9d-42e3f24ef9d6,334,de7357e2-2ed7-4c50-88ba-35897141e70b,c0c240cc-fa14-4453-874a-fd5915cb6db7,b4ff890f-8bf5-42b2-b977-a711f30c1190,2023-11-24,2023-11-24
335,19.72,9,26f823c5-12cd-4e86-9ee8-314ac8cd5477,335,32c3c4d6-345d-45a4-ab6e-b126d4319643,59740e97-85a0-4ffb-821c-db25bef37e5b,6263e0cc-4f94-4cc3-ab26-a002b6d7eda9,2023-06-14,2023-06-14
336,20.35,2,552c75e0-fcc2-4239-b5ab-b9ca318a7d92,336,9456b963-11bb-447a-802d-52991bb394e3,8fe14c1c-6391-4c34-8337-35d803d967f1,6f502ca9-270e-42c7-a59d-4b2eccec3e3e,2023-12-11,2023-12-11
337,15.24,6,3fa5aa97-d680-47f9-ac41-e66260e558d4,337,23932c8f-905f-4160-b68f-c2966599078f,b20e5875-33b9-4dc1-95ec-bd79cd3918c3,57ed8788-818a-44cc-acad-12eec50a3e75,2023-12-11,2023-12-11
338,17.15,10,0cb4455c-a4a0-41a9-a567-c18aa0d6a81f,338,7befa2cf-c1a6-4f40-be61-6c8a3e14f944,6b0fa9be-6591-4c38-b344-1ed23d61d93a,511196bf-fff1-4793-be3b-f011c372c699,2023-09-14,2023-09-14
339,25.69,9,5a8c331d-181b-4b63-af1e-c9f22b448d32,339,6de62c6d-4ff3-4aaf-a92b-022a9e103acf,3655223b-4b10-40e3-98a3-88ce2d880c35,0fae81d4-802f-4df9-bfa7-1e8412eefa0f,2023-09-03,2023-09-03
340,13.74,8,293f11fa-b188-4edc-899f-570dbaf914ac,340,de8e5b17-ad1d-488b-8e78-e7a2aedf61bc,765b60c0-4b16-4b8c-ba29-27fd7d76b9bf,e7838de8-b8df-4314-8a81-205898130ac2,2023-08-06,2023-08-06
341,11.97,10,ee75a43c-b3ce-49fb-bea9-af15690a8b4c,341,94c5a39c-2fb7-4548-afe5-f0bdb6174e36,59b0a2f5-5728-4e8c-ad5f-68f9f83ff488,5c477cf0-7e78-4683-ac67-61b8a5077250,2023-01-15,2023-01-15
342,14.64,7,49378761-6f35-4741-864b-dea5aa982d80,342,7fd7851e-5845-4e99-812d-73bfd57654d4,0dd87195-b4f4-4cd4-8991-2246aedfa18e,e484d5be-423e-44cb-b319-0321ab1d7d34,2023-04-22,2023-04-22
343,17.28,2,1b0ca6f6-0fa1-48c6-abb9-98f5fe9d8b89,343,13032013-7a81-4fa0-864f-baa2cb5c808a,6cccfbb3-0eaa-4103-ba16-132a1f376fe7,608ad4f9-67e9-4b19-8185-6056fe027929,2023-08-20,2023-08-20
344,15.82,10,e5d7e73c-6d76-48b6-b736-288de99ea210,344,26366061-f313-4f55-b5be-febbfc93be41,df41668f-001b-4c15-bc6a-fe511ef6bb89,5b3d90a0-4945-4bd5-bba3-08bee6991f10,2023-01-14,2023-01-14
345,22.01,9,dbc3793e-732b-49e7-a0fd-c27fb79a558c,345,7b916215-9a65-4322-af6b-7d4df069423a,572c30cc-1a8d-4a42-8e3b-24111efd9f18,7a00408d-2dae-415d-9de7-3ed72aa1fa99,2023-11-23,2023-11-23
346,11.77,9,02d7b9bd-d5d8-4abc-8074-874aea6efb46,346,de58d40b-e2d1-41cc-b168-0625db307c0c,8b0b6ec5-665c-4614-82d3-216966ca1294,98cc8c28-e4b5-4ec7-9832-1927d664d427,2023-04-27,2023-04-27
347,25.03,9,5b3a79cc-d3f7-46f6-be7d-a47040808cd4,347,fca3a5ea-c349-4e0a-846a-d24e2b7ca776,1a70e933-98c9-4395-a218-d2e7b1cc697d,02e3bc73-04a3-419d-941a-60082e33bf98,2023-05-06,2023-05-06
348,16.44,9,c288c9c7-5de5-4cb6-ae59-3bbf15a901a7,348,9597f433-9e2e-4440-9f56-a2f276d7e593,db7b4b8e-39fb-4599-8423-0e599cdfac4f,0fa565c6-1496-45e3-bc7e-77af2da1a0af,2023-08-19,2023-08-19
349,14.6,3,f66899ba-e083-4b35-8819-9d0c339b442f,349,94208800-d786-471b-a447-9f9c3c0c436a,304775e5-4dd2-4a6f-a6d8-49e8fefd524b,41575501-447e-4cdf-96e8-cd0af7e8b03d,2023-05-19,2023-05-19
350,17.46,9,1b1675a3-452e-4740-8478-d0942661ed3a,350,3cecc7b0-9d1b-4d3e-b932-174b2c57eac9,151d9935-e1ab-47c4-a0d0-55b234420bc5,51c84397-8518-44df-9329-88c343e7654f,2023-02-22,2023-02-22
351,29.05,9,e0eca248-f54a-462d-8310-90853377a5d7,351,eaaca9ae-2188-4120-bdce-59d0b8176979,0d360769-1a35-46f3-a057-89b63dcac16c,f2bd71ad-c8f8-41d7-a618-b68a64b83f62,2023-07-03,2023-07-03
352,13.56,7,8538677b-84b4-4412-8342-dacb81db0bed,352,73be60cf-ba0f-4e6c-ba7c-4aef7e8aa6dc,d2bbca54-6e85-467b-8638-74eca13f844a,91020150-8e16-4ab7-83bb-b3785594f8bf,2023-03-29,2023-03-29
